,Error,Method,Overlap ($\epsilon_t$),Overlap (Standardized Difference of Means),n
863,71.33768588715691,BART,0.001,1.5939234398989932,4000
864,65.2045699741393,BART,0.001,1.606836478173519,4000
865,65.32834380995615,BART,0.001,1.5909898027089908,4000
866,62.49881013608723,BART,0.001,1.6037137387094318,4000
867,75.27105571947318,BART,0.001,1.6023049641204565,4000
868,65.89769179898026,BART,0.001,1.6009315731140132,4000
869,68.10706577675214,BART,0.001,1.60225262747741,4000
870,63.49383684592199,BART,0.001,1.598053906941782,4000
871,67.98082286616516,BART,0.001,1.5970328950064414,4000
872,69.35461340612969,BART,0.001,1.6116359504565538,4000
873,72.58039264782921,BART,0.001,1.6061007824304985,4000
874,68.95691170101418,BART,0.001,1.5973066618313712,4000
875,72.57953067690129,BART,0.001,1.6094128812483368,4000
876,80.77526466883403,BART,0.001,1.600407089932706,4000
877,60.646662765089545,BART,0.001,1.5936636564623943,4000
878,65.82657267517286,BART,0.001,1.6048701278410107,4000
879,64.6323586148144,BART,0.001,1.5993019962835557,4000
880,61.67140875097766,BART,0.001,1.6034001458837759,4000
881,69.60713610271915,BART,0.001,1.6099144049725762,4000
882,60.256101487555185,BART,0.001,1.6062623020877653,4000
883,70.19716573628344,BART,0.001,1.6072413583165,4000
884,66.45985691898116,BART,0.001,1.5911474625565216,4000
885,73.6444144921126,BART,0.001,1.6102489246767848,4000
886,67.38124166648144,BART,0.001,1.5925403758587566,4000
887,74.1695940776875,BART,0.001,1.6075307038327833,4000
888,73.6841405453967,BART,0.001,1.5965643026824163,4000
889,65.56202714515904,BART,0.001,1.6061370888156636,4000
890,78.32700396552788,BART,0.001,1.5946979608226137,4000
891,72.23072473555676,BART,0.001,1.5951249287957732,4000
892,71.13166922751519,BART,0.001,1.6062823915455606,4000
893,61.331486590418635,BART,0.001,1.6108963845567064,4000
894,66.75627424261882,BART,0.001,1.592530398411323,4000
895,78.07389929662693,BART,0.001,1.595306745471859,4000
896,72.30694968549469,BART,0.001,1.5829719896114471,4000
897,59.39835555720466,BART,0.001,1.6070149446083093,4000
898,64.33626193330593,BART,0.001,1.5977363245998695,4000
899,68.91491181178829,BART,0.001,1.6001733127207716,4000
900,80.20840952189144,BART,0.1,1.5743053307886534,500
901,123.01206542516118,BART,0.1,1.588395679888986,500
902,105.5455088410211,BART,0.1,1.599873169754489,500
903,109.89881768484523,BART,0.1,1.5510081076546267,500
904,126.22715526359426,BART,0.1,1.59272474185996,500
905,50.97268467106731,BART,0.1,1.5819538647567934,500
906,121.2028262136996,BART,0.1,1.5949469848741815,500
907,137.34136985508547,BART,0.1,1.6039166629134927,500
908,156.5200081453446,BART,0.1,1.5790092362058823,500
909,69.34538522807259,BART,0.1,1.5604472698374474,500
910,137.4449980149339,BART,0.1,1.602847434089522,500
911,63.502388713463205,BART,0.1,1.570411622374653,500
912,78.71504144998906,BART,0.1,1.5902378553350025,500
913,86.92999244040541,BART,0.1,1.5712513769819967,500
914,89.69204695690321,BART,0.1,1.5599364698598566,500
915,107.5150953416278,BART,0.1,1.5620109004351883,500
916,58.152070599645896,BART,0.1,1.5700308045296658,500
917,140.18312616823337,BART,0.1,1.5515893654374675,500
918,128.4949295602577,BART,0.1,1.574658694751512,500
919,69.81958312848576,BART,0.1,1.5815962545884004,500
920,115.02886309279076,BART,0.1,1.558304533935225,500
921,65.77382325669518,BART,0.1,1.5631964813878896,500
922,98.72201174679302,BART,0.1,1.5692227866941635,500
923,64.12773264895844,BART,0.1,1.5651753907976604,500
924,108.06325084738035,BART,0.1,1.5701783242330634,500
925,41.99962815151647,BART,0.1,1.591389817053227,500
926,63.21704711992898,BART,0.1,1.5781205995459493,500
927,139.34875992704073,BART,0.1,1.5868288495515257,500
928,27.33328544715893,BART,0.1,1.5949810917634406,500
929,68.9583896343976,BART,0.1,1.559259367173398,500
930,20.263882220136495,BART,0.1,1.5600044548128278,500
931,138.79924720432234,BART,0.1,1.5849912283359557,500
932,115.85301141075283,BART,0.1,1.5761630356751721,500
933,119.93322773875414,BART,0.1,1.5722719654904311,500
934,94.90270063292299,BART,0.1,1.5815484570783644,500
935,29.535016391836905,BART,0.1,1.5710413437632758,500
936,128.07678478031522,BART,0.1,1.5826194995230702,500
937,98.21370984050454,BART,0.1,1.5984394205957269,500
938,80.37984408020203,BART,0.1,1.572190923273182,500
939,116.76849003305752,BART,0.1,1.5477724524745702,500
940,72.72058364832162,BART,0.1,1.5954335217788973,500
941,98.50700591449502,BART,0.1,1.5936190657827207,500
942,75.92573747066083,BART,0.1,1.5707400048751579,500
943,81.81380941209375,BART,0.1,1.5699579658486904,500
944,54.79851052781844,BART,0.1,1.562629563322675,500
945,83.03933664109876,BART,0.1,1.5850170806608779,500
946,62.37538538989206,BART,0.1,1.5718052755596512,500
947,143.4835649437139,BART,0.1,1.5677344033461507,500
948,103.0835524233052,BART,0.1,1.5981452531572407,500
949,51.246755243186264,BART,0.1,1.5761603256532737,500
950,86.57084056260031,BART,0.1,1.593080071320283,2000
951,67.21359446123337,BART,0.1,1.5748847956539287,2000
952,71.24338610268228,BART,0.1,1.5965071975695357,2000
953,59.671351585931205,BART,0.1,1.582430761882512,2000
954,79.71074342756347,BART,0.1,1.5776161791399572,2000
955,75.99859216743921,BART,0.1,1.590021114199058,2000
956,88.21027545678827,BART,0.1,1.5791902420876238,2000
957,85.2313107899226,BART,0.1,1.5926926124056908,2000
958,98.80443978262751,BART,0.1,1.5748296150769412,2000
959,80.27260660581578,BART,0.1,1.5882390599668716,2000
960,66.66933548043578,BART,0.1,1.584697933162077,2000
961,80.86249955318843,BART,0.1,1.5877840128603176,2000
962,87.72029407889846,BART,0.1,1.585233007177463,2000
963,92.52887389752281,BART,0.1,1.5859561678078031,2000
964,61.462425165148886,BART,0.1,1.6041024123679737,2000
965,85.75027940526367,BART,0.1,1.594812396446455,2000
966,95.29394037280434,BART,0.1,1.5693983892625831,2000
967,78.405917125354,BART,0.1,1.5614149213168207,2000
968,82.85734316025464,BART,0.1,1.5736183199412888,2000
969,84.08930680574896,BART,0.1,1.5771164782524292,2000
970,81.6171077661153,BART,0.1,1.5757601937599406,2000
971,83.97687649198093,BART,0.1,1.600629320690285,2000
972,89.97629155263166,BART,0.1,1.5782757223161337,2000
973,96.79138331219221,BART,0.1,1.5823802605290112,2000
974,70.70093875427526,BART,0.1,1.573834497517064,2000
975,68.63172953513285,BART,0.1,1.5759620356994632,2000
976,76.23541942310925,BART,0.1,1.5666989554083424,2000
977,71.24592709671357,BART,0.1,1.591034917764915,2000
978,96.96364396039567,BART,0.1,1.599609773503322,2000
979,88.31939282360409,BART,0.1,1.5763621372891143,2000
980,69.2173765298734,BART,0.1,1.5876459290593592,2000
981,73.26727895937591,BART,0.1,1.569430169381571,2000
982,72.0481172627515,BART,0.1,1.5817383912191783,2000
983,75.1129807111514,BART,0.1,1.576398248321973,2000
984,80.50970326720937,BART,0.1,1.581529287700951,2000
985,98.92234761534698,BART,0.1,1.5958551755712398,2000
986,90.83493333069764,BART,0.1,1.5732298715778292,2000
987,86.78244041488851,BART,0.1,1.5726385729817012,2000
988,67.68826967563699,BART,0.1,1.5970900789672258,2000
989,87.72676900456311,BART,0.1,1.5794584937531397,2000
990,72.87235266864874,BART,0.1,1.5790458226254185,2000
991,65.70753675419013,BART,0.1,1.5926204459842492,2000
992,81.70409567015679,BART,0.1,1.6004475035543952,2000
993,85.6296024803558,BART,0.1,1.5881509370650182,2000
994,61.32797282604013,BART,0.1,1.591524751553323,2000
995,67.15603918360989,BART,0.1,1.5952774888978092,2000
996,82.4760854071386,BART,0.1,1.574941464127593,2000
997,73.36208121343546,BART,0.1,1.5613351015296995,2000
998,90.83501775353716,BART,0.1,1.5735325582933695,2000
999,79.58513393003467,BART,0.1,1.580473778664334,2000
1000,65.85323317944015,BART,0.1,1.5870740674708634,4000
1001,85.74370224997227,BART,0.1,1.6103013887648692,4000
1002,65.68675241999759,BART,0.1,1.5942230476256003,4000
1003,69.69089400662779,BART,0.1,1.5777504335552375,4000
1004,60.15200475512877,BART,0.1,1.574364809151829,4000
1005,71.18534651652561,BART,0.1,1.5966707034858814,4000
1006,60.50344063580393,BART,0.1,1.5802257830660897,4000
1007,61.58899361376321,BART,0.1,1.590877622834773,4000
1008,71.9776289242272,BART,0.1,1.5780782986237198,4000
1009,85.70579970471377,BART,0.1,1.5881990261728987,4000
1010,77.67125464235441,BART,0.1,1.5865989427621956,4000
1011,68.13857519850087,BART,0.1,1.5872261503266547,4000
1012,72.79599752054375,BART,0.1,1.5863321322194723,4000
1013,74.79309037813697,BART,0.1,1.592519955546457,4000
1014,65.81953950354485,BART,0.1,1.5885395497930046,4000
1015,74.94212948897678,BART,0.1,1.5917305813086116,4000
1016,69.06828847288779,BART,0.1,1.582402859977841,4000
1017,68.33974651597616,BART,0.1,1.5854295251803656,4000
1018,64.28299243125154,BART,0.1,1.5959379070349,4000
1019,70.70568618675907,BART,0.1,1.6036007511651176,4000
1020,76.74918664413987,BART,0.1,1.5958051388412466,4000
1021,59.00601690025242,BART,0.1,1.574828206907256,4000
1022,77.01796237874079,BART,0.1,1.5816895300732778,4000
1023,66.00518164581412,BART,0.1,1.5891176118369716,4000
1024,59.42622437400118,BART,0.1,1.589173375183176,4000
1025,82.03858821908845,BART,0.1,1.5902371407127167,4000
1026,76.6600901530474,BART,0.1,1.592425584276179,4000
1027,69.85592846858339,BART,0.1,1.6091959189365426,4000
1028,60.42591880599034,BART,0.1,1.5802581661032744,4000
1029,55.73553698479475,BART,0.1,1.5869174373806532,4000
1030,67.96474940289599,BART,0.1,1.5867703886132325,4000
1031,62.47240987562182,BART,0.1,1.5843795347590885,4000
1032,72.1703236518367,BART,0.1,1.586997435439407,4000
1033,71.01526352663478,BART,0.1,1.5834455341883196,4000
1034,66.15284192100157,BART,0.1,1.5864798734680827,4000
1035,72.81073490570913,BART,0.1,1.5815820425170448,4000
1036,62.85643958722924,BART,0.1,1.584404707625982,4000
1037,72.13546988494573,BART,0.1,1.5710441229646446,4000
1038,58.13407930775913,BART,0.1,1.5964791971164844,4000
1039,66.26630701805732,BART,0.1,1.595046673133364,4000
1040,66.03950560260974,BART,0.1,1.5848997698759777,4000
1041,62.62349204291898,BART,0.1,1.5841182874682835,4000
1042,81.1157627809765,BART,0.1,1.577914616958667,4000
1043,64.90357594083369,BART,0.1,1.5957578749725023,4000
1044,75.08119078442554,BART,0.1,1.5969070583769143,4000
1045,55.676132693068034,BART,0.1,1.586133134085211,4000
1046,76.33328836664819,BART,0.1,1.5867470334972684,4000
1047,59.38550724567757,BART,0.1,1.5747877620466653,4000
1048,64.3829712537524,BART,0.1,1.5747910472919207,4000
1049,79.2813127460379,BART,0.1,1.5933378129282267,4000
1050,67.4207461757084,BART,1.0,0.8822264473261654,500
1051,85.79771595455138,BART,1.0,0.9631304067054482,500
1052,61.38191575894455,BART,1.0,0.9314791761715222,500
1053,51.21675159518703,BART,1.0,0.9514144352017385,500
1054,22.870416550208624,BART,1.0,0.8458520455996503,500
1055,65.544589781969,BART,1.0,0.9399088056814586,500
1056,56.29236517821391,BART,1.0,1.0623277623350666,500
1057,80.49271177885137,BART,1.0,1.0109931218817894,500
1058,79.31672093582762,BART,1.0,0.9058273304610295,500
1059,68.96050296094676,BART,1.0,0.9826691790114339,500
1060,65.665919131342,BART,1.0,0.9071507355167083,500
1061,63.39032935385698,BART,1.0,1.073413444774305,500
1062,75.00635344594477,BART,1.0,1.115972532195681,500
1063,64.34808141487979,BART,1.0,0.8902046441067112,500
1064,80.3011647701913,BART,1.0,0.9984453303303504,500
1065,41.81707132310558,BART,1.0,0.9700248895807951,500
1066,33.808024559512425,BART,1.0,1.0071026979248325,500
1067,77.56028838533464,BART,1.0,0.994907455697475,500
1068,76.92034422471073,BART,1.0,0.8338287586854451,500
1069,65.27154278400708,BART,1.0,0.9490896430461582,500
1070,74.47223217346273,BART,1.0,0.999458378928801,500
1071,51.279572583633396,BART,1.0,0.885936041192186,500
1072,47.59574918741781,BART,1.0,0.9152698497216877,500
1073,48.80377144968678,BART,1.0,0.8751372487456063,500
1074,58.26084864059127,BART,1.0,0.9375793741288413,500
1075,54.43460605782556,BART,1.0,0.9318625351210841,500
1076,73.31115793372648,BART,1.0,0.9712340659757506,500
1077,66.01311907794855,BART,1.0,0.9113980696920758,500
1078,75.48931067457815,BART,1.0,1.0347124702814097,500
1079,76.64479511879395,BART,1.0,1.0891381758232574,500
1080,71.58694063527315,BART,1.0,0.846267031879295,500
1081,41.179669703914826,BART,1.0,1.0328570674645463,500
1082,61.90788154922646,BART,1.0,1.013729325578254,500
1083,68.58932475815594,BART,1.0,1.0212273045324831,500
1084,57.06032835119424,BART,1.0,0.8853334229089023,500
1085,50.914375101835134,BART,1.0,1.030805557355046,500
1086,33.136326948985115,BART,1.0,1.0930682834772065,500
1087,79.38618146935211,BART,1.0,1.0566445726645506,500
1088,63.22185362669299,BART,1.0,1.0773460734151434,500
1089,77.2789906182978,BART,1.0,0.9201557866525544,500
1090,32.719044334220726,BART,1.0,0.9216098934030641,500
1091,75.80537211688195,BART,1.0,0.9824862630562675,500
1092,71.43908574296744,BART,1.0,1.0411104659882697,500
1093,45.26525700603172,BART,1.0,0.860437764851788,500
1094,81.46379324571059,BART,1.0,0.9693581571797805,500
1095,84.11924901238592,BART,1.0,1.0764558521976224,500
1096,39.67352937947326,BART,1.0,0.9906371346361771,500
1097,56.00940654545279,BART,1.0,0.9700393227377027,500
1098,69.26125879163223,BART,1.0,0.9594951045984265,500
1099,82.93253283910968,BART,1.0,0.9753684852440204,500
1100,42.13657382275376,BART,1.0,1.0029936410837677,2000
1101,51.66403451068335,BART,1.0,0.9237256854329738,2000
1102,35.765429307252006,BART,1.0,0.9540157404905741,2000
1103,39.21965766053935,BART,1.0,0.9815910181590397,2000
1104,48.23165546781908,BART,1.0,0.9638328120796956,2000
1105,48.00457508573808,BART,1.0,1.0243215002634518,2000
1106,36.40624614622109,BART,1.0,0.9693171501018291,2000
1107,46.33912276053596,BART,1.0,0.9212388793700886,2000
1108,41.353187855840154,BART,1.0,1.0457388930731484,2000
1109,47.40659921253544,BART,1.0,0.9695726937632896,2000
1110,38.58260360204825,BART,1.0,1.0576974384181574,2000
1111,38.812882183820015,BART,1.0,0.8729581350502259,2000
1112,53.46273576682725,BART,1.0,0.880168363409567,2000
1113,42.19772580292465,BART,1.0,0.9921465111961717,2000
1114,40.94155253430727,BART,1.0,0.8939452664200228,2000
1115,43.13394547274551,BART,1.0,1.0186097543565507,2000
1116,37.00351154545447,BART,1.0,0.9279287784767889,2000
1117,43.164605785076986,BART,1.0,1.022006001819506,2000
1118,33.015964576467134,BART,1.0,0.9902427094425676,2000
1119,47.645174084219825,BART,1.0,0.978148174402962,2000
1120,50.28217279831177,BART,1.0,0.9978471620450523,2000
1121,41.31025184901107,BART,1.0,0.985964422482366,2000
1122,47.694978663196224,BART,1.0,1.0314482240646705,2000
1123,38.64787913887024,BART,1.0,0.9760357581481226,2000
1124,35.4962938267908,BART,1.0,0.9855628916211233,2000
1125,40.3978523202559,BART,1.0,0.9758213367017631,2000
1126,45.97873276563327,BART,1.0,0.930441438168473,2000
1127,49.122660563563464,BART,1.0,0.9052001871238764,2000
1128,43.68303697673464,BART,1.0,1.007860226755963,2000
1129,39.346916253371376,BART,1.0,0.9970557900854442,2000
1130,48.83839594363472,BART,1.0,0.9945867041991082,2000
1131,39.54499680037564,BART,1.0,0.9477201165202993,2000
1132,42.284614725896006,BART,1.0,0.9046215365098107,2000
1133,48.392712014661775,BART,1.0,0.9661366105789777,2000
1134,38.71878663327486,BART,1.0,0.9884462295817187,2000
1135,51.365567359016225,BART,1.0,1.008883758242927,2000
1136,54.55367713399255,BART,1.0,0.915531961651341,2000
1137,39.95053480274166,BART,1.0,1.011316020642425,2000
1138,62.57533238312216,BART,1.0,0.9551221422811346,2000
1139,48.5323783935388,BART,1.0,1.0440347992028536,2000
1140,41.91763860865909,BART,1.0,0.9283743028570759,2000
1141,34.886095830543695,BART,1.0,1.056623890268665,2000
1142,36.372562675858376,BART,1.0,1.0194369754775063,2000
1143,40.451579438205684,BART,1.0,1.053045366762007,2000
1144,48.822759748797324,BART,1.0,0.9513543153029833,2000
1145,47.62780007993697,BART,1.0,1.005636696837576,2000
1146,47.04242362964237,BART,1.0,0.9965212767168424,2000
1147,41.023060575049136,BART,1.0,0.9820927022213672,2000
1148,43.06958734738881,BART,1.0,0.987876676384592,2000
1149,45.01562079346809,BART,1.0,1.0123859412482108,2000
1150,28.566126300990238,BART,1.0,0.9996102311847975,4000
1151,36.59641742334549,BART,1.0,1.0220351768609375,4000
1152,30.171949625851198,BART,1.0,0.9631585666116045,4000
1153,27.14609406935522,BART,1.0,0.9545304108726407,4000
1154,35.2265753081842,BART,1.0,0.9585253672498011,4000
1155,25.664292316079226,BART,1.0,0.9787701387548676,4000
1156,24.977494623088386,BART,1.0,0.9396933676446192,4000
1157,24.487192472522324,BART,1.0,0.9443460158015511,4000
1158,22.504415591465825,BART,1.0,0.9870515481628671,4000
1159,30.124558195166777,BART,1.0,0.941299844942071,4000
1160,26.124799764589063,BART,1.0,0.9649809918615949,4000
1161,33.28885441202754,BART,1.0,0.9870406366321335,4000
1162,29.103345144413183,BART,1.0,0.9439798139499953,4000
1163,23.559972222147245,BART,1.0,0.9672249065124048,4000
1164,25.687951123223602,BART,1.0,0.9801892569048651,4000
1165,33.212973199804274,BART,1.0,0.9436867404130926,4000
1166,29.906458415938893,BART,1.0,0.9790105648632565,4000
1167,22.799745234116994,BART,1.0,0.9643964146147249,4000
1168,20.27702168099085,BART,1.0,0.9294648124628258,4000
1169,22.006867751754868,BART,1.0,0.9152699430233493,4000
1170,29.345898666959442,BART,1.0,0.9599366551116428,4000
1171,27.977080412232368,BART,1.0,0.8991467920412802,4000
1172,31.206957322897058,BART,1.0,0.9372071957631062,4000
1173,27.969282588664115,BART,1.0,0.9315522374452707,4000
1174,31.43484149546346,BART,1.0,0.931874360179625,4000
1175,33.83757844891675,BART,1.0,0.9718933618593463,4000
1176,23.269586116357253,BART,1.0,0.9390347349500977,4000
1177,33.417141476955244,BART,1.0,0.9519812533039331,4000
1178,21.081689997627883,BART,1.0,0.9658684006317841,4000
1179,25.94098629826837,BART,1.0,0.9732837651590031,4000
1180,28.701481292420496,BART,1.0,0.9890029363956118,4000
1181,36.115375848133525,BART,1.0,0.9642819823089369,4000
1182,27.652103138445355,BART,1.0,0.9630620914297914,4000
1183,24.65016216241136,BART,1.0,0.9546823083511937,4000
1184,27.483982114777447,BART,1.0,0.9571219130862205,4000
1185,29.431629707191217,BART,1.0,0.9531785759429193,4000
1186,29.590395416951935,BART,1.0,0.9770227177280287,4000
1187,26.051538968507455,BART,1.0,0.9866067920512401,4000
1188,22.435740814042116,BART,1.0,0.9540269355729508,4000
1189,24.81549410070898,BART,1.0,1.0051925076029395,4000
1190,27.169999685685628,BART,1.0,0.9571611740212913,4000
1191,27.124441728009874,BART,1.0,0.9717447709848063,4000
1192,28.23638094445622,BART,1.0,0.9941413815595262,4000
1193,28.72130857554291,BART,1.0,0.9789482541067331,4000
1194,24.305863736023326,BART,1.0,0.9844622491522694,4000
1195,27.128709798538285,BART,1.0,0.980734503047217,4000
1196,31.172606352920297,BART,1.0,0.9585374607695027,4000
1197,22.913743045346724,BART,1.0,0.9240629833569143,4000
1198,26.366526612353113,BART,1.0,0.9786515817183511,4000
1199,22.68366180986805,BART,1.0,0.9556256825560364,4000
1200,63.95423086706114,BART,10.0,0.15959382233120745,500
1201,34.589101128005645,BART,10.0,0.2302784957864756,500
1202,58.18987936274602,BART,10.0,0.10860011915085539,500
1203,54.42653208074458,BART,10.0,0.32921798967094296,500
1204,60.02245042975613,BART,10.0,0.3789442451042212,500
1205,70.85007951779595,BART,10.0,0.25731438621697855,500
1206,57.022239800549244,BART,10.0,0.17046640430161686,500
1207,44.14906665841959,BART,10.0,0.2650714805695328,500
1208,39.95071047233483,BART,10.0,0.27618510018587267,500
1209,55.6104923156255,BART,10.0,0.2669877390834711,500
1210,60.27648170786534,BART,10.0,0.13340962437092746,500
1211,47.496353416022075,BART,10.0,0.3327666645321753,500
1212,51.91266782731454,BART,10.0,0.22111588771196533,500
1213,41.27490199273284,BART,10.0,0.14574171338397074,500
1214,68.9716237255299,BART,10.0,0.21558015554544685,500
1215,42.13404740451808,BART,10.0,0.2490792087354609,500
1216,48.452889268875715,BART,10.0,0.3184756248851491,500
1217,46.409347950843525,BART,10.0,0.23848160866296372,500
1218,71.4114601845396,BART,10.0,0.11428658726749849,500
1219,59.32106837663129,BART,10.0,0.3095673531981513,500
1220,41.105099393059014,BART,10.0,0.1930795796105934,500
1221,44.29076305097061,BART,10.0,0.36083050888932283,500
1222,67.45091304237181,BART,10.0,0.20743204974490434,500
1223,60.84331000922588,BART,10.0,0.20898450250364614,500
1224,83.20784054136648,BART,10.0,0.34198003160310086,500
1225,85.74153303535027,BART,10.0,0.23351920789030117,500
1226,65.8852817249482,BART,10.0,0.3002761527261163,500
1227,56.34466721972862,BART,10.0,0.2838729047605421,500
1228,52.760756011376294,BART,10.0,0.17792156596313044,500
1229,74.51584054146564,BART,10.0,0.2285928921428582,500
1230,45.26238791338069,BART,10.0,0.0828006419737303,500
1231,43.20693080628564,BART,10.0,0.3198503777654239,500
1232,72.45472528284841,BART,10.0,0.3113936915020129,500
1233,38.86239690020473,BART,10.0,0.17022361607273673,500
1234,70.63499924909127,BART,10.0,0.29044349986948553,500
1235,37.041662470246294,BART,10.0,0.09931813461026812,500
1236,76.00972710175334,BART,10.0,0.2996730628221113,500
1237,55.62728566584158,BART,10.0,0.23302584402691998,500
1238,70.14903683863655,BART,10.0,0.20403123501544024,500
1239,81.11247249352556,BART,10.0,0.2624066872768269,500
1240,63.081885459630186,BART,10.0,0.19708210450518993,500
1241,49.4120032773057,BART,10.0,0.33338362149895645,500
1242,56.39616817777305,BART,10.0,0.21166741916034532,500
1243,54.47358298375321,BART,10.0,0.21908646233158105,500
1244,56.04037905590781,BART,10.0,0.342588869877777,500
1245,60.998390627853595,BART,10.0,0.3108421844374555,500
1246,47.90466316911072,BART,10.0,0.21176279312268026,500
1247,45.749798135770796,BART,10.0,0.19871797751103842,500
1248,49.77526969277976,BART,10.0,0.23747445371770948,500
1249,53.88934369719091,BART,10.0,0.303394887914303,500
1250,33.35418475669179,BART,10.0,0.1814177207497414,2000
1251,38.94328700035831,BART,10.0,0.06352530893480647,2000
1252,40.18137757781642,BART,10.0,0.1841137525669365,2000
1253,37.60120752732092,BART,10.0,0.06674111965185742,2000
1254,36.07155489984283,BART,10.0,0.13211259187268304,2000
1255,24.83068118561944,BART,10.0,0.22319410672897735,2000
1256,38.3283502872762,BART,10.0,0.1366249548540173,2000
1257,41.9718345010125,BART,10.0,0.16734550543965215,2000
1258,36.74659150105062,BART,10.0,0.13224780243422776,2000
1259,44.23497769892246,BART,10.0,0.1417909356764056,2000
1260,30.6103092379851,BART,10.0,0.14511190339729377,2000
1261,42.4018637892065,BART,10.0,0.19328068230993306,2000
1262,31.833812976535167,BART,10.0,0.18599544214015198,2000
1263,46.74652609812675,BART,10.0,0.16217896404147783,2000
1264,31.33727991170111,BART,10.0,0.1369197964591958,2000
1265,34.51224583059666,BART,10.0,0.15336623833811827,2000
1266,36.23266913002724,BART,10.0,0.2010466342174508,2000
1267,49.39422839781494,BART,10.0,0.19909654108578115,2000
1268,34.33835758034528,BART,10.0,0.11153345665231987,2000
1269,41.19320576801691,BART,10.0,0.2450311991990239,2000
1270,32.31855824885878,BART,10.0,0.19884983568408304,2000
1271,51.11253266528247,BART,10.0,0.12774323285407113,2000
1272,34.15463448349271,BART,10.0,0.18098625225276152,2000
1273,42.41372624078781,BART,10.0,0.15753842823635195,2000
1274,46.00251937605236,BART,10.0,0.1522285707880831,2000
1275,36.6704303563929,BART,10.0,0.08663184840913246,2000
1276,54.15982523092086,BART,10.0,0.18090883940321786,2000
1277,34.52295526402535,BART,10.0,0.11265274680873877,2000
1278,31.717761816097227,BART,10.0,0.10637199055071364,2000
1279,36.36644434921611,BART,10.0,0.1400244587084121,2000
1280,37.30344660952618,BART,10.0,0.2056367007047791,2000
1281,33.92935025597269,BART,10.0,0.17692592084648662,2000
1282,37.336020927621995,BART,10.0,0.20665368199043624,2000
1283,34.494078455760956,BART,10.0,0.15105044014966085,2000
1284,31.305137702068148,BART,10.0,0.1951658193475202,2000
1285,29.39444159654436,BART,10.0,0.1614822351347676,2000
1286,30.082751358126274,BART,10.0,0.09401503996032949,2000
1287,41.77537029895223,BART,10.0,0.17709554618482198,2000
1288,44.88275774436509,BART,10.0,0.17910876586308525,2000
1289,32.74092403427955,BART,10.0,0.11444960489395742,2000
1290,34.87922416305588,BART,10.0,0.20505020237951038,2000
1291,40.2298169786871,BART,10.0,0.13964625912985598,2000
1292,30.80142208805613,BART,10.0,0.14866382391451466,2000
1293,40.43585932797404,BART,10.0,0.20724143420140148,2000
1294,41.85162757099458,BART,10.0,0.11439621622414137,2000
1295,32.83456903673965,BART,10.0,0.17544605000024988,2000
1296,33.827499268320466,BART,10.0,0.2383216387495738,2000
1297,40.98284292623963,BART,10.0,0.18187947498153947,2000
1298,34.06328127712147,BART,10.0,0.13990770940632827,2000
1299,24.54195399014235,BART,10.0,0.12817794274882524,2000
1300,25.50201418636044,BART,10.0,0.15450506565811772,4000
1301,21.718937604852364,BART,10.0,0.12992958825941678,4000
1302,15.314503135454853,BART,10.0,0.13707690110845522,4000
1303,26.37477958583976,BART,10.0,0.17403723615894615,4000
1304,19.56081124039372,BART,10.0,0.21159990712632795,4000
1305,16.653027040904995,BART,10.0,0.17184637199938702,4000
1306,23.749401479618538,BART,10.0,0.16188258389264829,4000
1307,20.87258317909762,BART,10.0,0.20282855231891844,4000
1308,27.858900821583138,BART,10.0,0.11691586756693403,4000
1309,25.98086955634085,BART,10.0,0.13994156828131032,4000
1310,20.095630378588986,BART,10.0,0.1668263286328889,4000
1311,29.330147647615277,BART,10.0,0.17442564140359185,4000
1312,25.713667508609426,BART,10.0,0.1928147670647224,4000
1313,25.463691105013876,BART,10.0,0.1807101456943368,4000
1314,15.067766146004786,BART,10.0,0.17336440210684978,4000
1315,23.631363238641548,BART,10.0,0.17667571969001766,4000
1316,18.65619986067626,BART,10.0,0.17199572991704612,4000
1317,20.157146402408063,BART,10.0,0.16191838893567195,4000
1318,22.53428910787353,BART,10.0,0.14823798065075858,4000
1319,19.231468431125876,BART,10.0,0.14403844265251348,4000
1320,24.693623590100625,BART,10.0,0.18839753788465122,4000
1321,25.49257356754893,BART,10.0,0.19820340494648975,4000
1322,24.924615025488073,BART,10.0,0.13907689901769527,4000
1323,26.87474915113848,BART,10.0,0.14984418227184212,4000
1324,18.559513972943506,BART,10.0,0.19543508117933928,4000
1325,29.519973785365746,BART,10.0,0.171062654462201,4000
1326,32.31392134934589,BART,10.0,0.198622483244307,4000
1327,21.104135672232246,BART,10.0,0.133451269519094,4000
1328,25.00565494631127,BART,10.0,0.17995703912200173,4000
1329,18.50763301012552,BART,10.0,0.15360960028911744,4000
1330,28.536495275204988,BART,10.0,0.17805451768332928,4000
1331,21.337593417613768,BART,10.0,0.19241211095086536,4000
1332,18.105979987049,BART,10.0,0.15671073882405762,4000
1333,24.362856909819914,BART,10.0,0.13381766964494848,4000
1334,19.520301739509584,BART,10.0,0.10125333670968441,4000
1335,22.19315260989883,BART,10.0,0.16273323882201313,4000
1336,17.05931710297883,BART,10.0,0.15899398527823305,4000
1337,22.860219475023985,BART,10.0,0.13934661991334943,4000
1338,22.66853105945792,BART,10.0,0.15255610821376103,4000
1339,23.71191522485159,BART,10.0,0.1771868743004447,4000
