,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,outcome,treated
473,0.764705634,0.041724807,0.84328581,0.614786695,-0.186587181,1.300727003,0.306752524,0.139034446,1.485364324,1.211707354,1.203648027,0.366559916,-0.627108479,3.703464687,-1.050060893,3.366837068,0.98021854,1.478602805,-4.482240093,0
84,0.186838308,0.600006144,1.052923364,1.122344715,0.589526912,1.371927938,1.53431294,1.123554175,-1.739518389,2.695570332,0.873655782,1.832033294,3.09604097,3.05477117,-1.059611829,2.522679641,1.397079181,2.547283873,-3.529926717,0
365,1.308747417,0.350069571,0.771439816,0.647318353,1.032751866,0.404782702,0.537589946,0.642659812,0.373374869,0.539238158,1.405477262,1.009218193,0.937881232,2.878071759,0.12199415,1.02755116,0.41762249,2.652420556,-5.360377269,0
28,-0.000465409,0.641158194,0.678456011,0.708725811,0.376926969,0.520684704,0.046229033,0.418525443,-0.773413563,1.073559469,0.003034492,4.405088189,0.03460891,1.279560733,0.579527862,2.329987903,1.005863531,-1.192656985,-0.568548508,0
259,1.629271101,1.40611141,1.643925999,1.62188794,1.379091349,1.630539192,2.11802971,1.713757691,1.026394312,2.99719374,3.376113244,0.514504358,4.511682484,0.079664485,2.387385581,0.66432781,2.336681316,1.217734058,-12.15375765,0
246,1.066298126,1.039326081,1.561985393,0.77013782,1.061085739,1.183529799,0.920563109,1.046027852,0.657199666,0.878362225,-1.590735456,1.665190027,-0.05713888,1.798737768,1.688262224,1.910363292,-0.675317859,0.36920646,30.63131432,1
404,0.597662119,1.510301608,0.997094247,0.947831513,1.059858168,0.641113835,0.488990323,0.592049433,0.460502769,2.388502486,2.774205073,-0.666345562,1.920993537,3.082343228,0.62229972,-0.134586673,-0.402834729,2.408849338,18.68143089,1
434,0.833614496,0.719662105,0.742858736,0.745696917,0.68469714,0.887687492,0.738501451,0.345901313,-1.54933243,0.998706237,-0.496826316,1.539419038,-0.053944569,0.20133,-0.14007937,-0.984807944,0.198921169,-2.246643292,-4.411349154,0
105,1.436436311,1.192682741,1.729617523,2.194150506,1.503169405,1.263332527,1.642899323,1.124950153,1.709606108,3.643514679,2.348668463,0.972351551,-0.575607824,1.382749824,-0.780638708,1.989035739,0.5295357,2.82654546,-11.04266837,0
316,0.785114182,0.907007101,0.77501134,0.902999502,0.394188609,0.342778831,0.468509387,1.059838316,-0.161411192,2.822447106,2.140925078,1.475661594,0.74917153,1.184569802,0.19899148,0.906507715,1.749069287,0.083107706,-6.77548406,0
461,1.143460878,1.646807463,2.524493437,2.150726374,1.455717363,1.838192433,1.829629545,1.225531361,2.157372031,0.526716622,0.098199806,0.883161736,1.982128875,-1.290320469,-0.304832356,0.675128358,2.722603129,1.90654749,-10.77199102,0
463,0.687187974,0.950208102,0.453207344,1.113664641,0.325299079,1.124623938,0.809581966,1.041265266,4.197591918,3.669630895,3.70348164,1.810410217,3.473872204,-0.799742427,-0.707573596,-1.031633158,2.576691612,0.4504169,16.71211115,1
198,0.815333152,1.393393236,1.060185402,2.218658647,1.573189319,1.425798751,0.755786178,1.188447303,0.102276649,-0.470532536,1.310531182,0.017467127,1.198026221,2.185032815,-1.053355936,2.407072597,1.727097031,1.365009538,48.63762384,1
348,0.799971846,1.502885336,0.486928353,1.469477902,1.53040351,1.726913259,0.960984256,0.698209126,1.039514317,1.046703478,0.731936005,1.629248971,-0.302582797,1.712059135,0.253461062,0.080229153,-0.348962232,-0.042705889,36.75619415,1
371,0.641927116,0.914104319,0.557387618,0.751996227,0.86669615,0.785773148,1.017353626,1.715899353,4.334303089,1.461523825,-1.586483333,-1.542798409,1.417454011,2.407451817,-0.311154424,-0.719312235,0.03134625,-0.231309663,-4.9102346,0
195,1.713996331,0.82158868,0.625454591,1.477595578,1.01938526,1.117293403,1.0608464,1.110540411,1.310760352,2.274455621,-0.08145596,1.178403975,-0.131738996,2.311482533,-0.002252589,1.507509316,-0.783696758,0.968913868,34.14644326,1
397,0.615274473,1.167012287,0.725437714,0.652489881,0.84386812,1.348729727,1.291029969,0.490577863,-0.155804361,0.602118634,1.5946631,-0.536724529,3.230561609,0.760723474,-2.78307262,2.25827387,-0.847585266,-0.43436086,-8.337725199,0
277,1.884416076,1.083913092,0.986482731,1.086162642,1.733594256,0.779606023,1.437475813,0.996133367,1.917264553,0.512027395,1.16755466,2.121890411,1.685761893,1.151142673,3.157530442,-1.100283425,-1.932080588,-0.138284831,39.10348204,1
400,0.022987312,0.703437827,0.001030824,-0.473756828,0.221881981,0.688761192,0.44837177,1.063176599,1.139609762,3.978036789,1.311302151,1.073852928,3.70770948,0.203920335,-0.775549239,4.48615801,0.44591202,0.946576836,-2.412888042,0
88,1.565923993,2.324856747,1.846573673,1.457957312,1.978026518,1.556594188,1.190026842,1.743985321,1.139557218,0.943657247,-2.990032877,-0.426369251,1.420959045,1.440521037,1.385097009,0.547861442,-2.049930657,1.184564806,-12.90794293,0
150,0.342778929,-0.083765986,1.335255029,0.960513934,0.24572354,0.215566264,1.04971153,0.350138571,0.292580118,1.845653014,-2.401890981,1.513980982,0.85304914,0.63963308,0.855544493,-2.291579661,2.041414255,1.043682099,-2.418479591,0
364,0.718266164,1.564737428,1.157185988,0.671860128,0.948608182,0.588673053,1.465654613,1.614461985,1.026563438,-0.583063136,1.080588293,2.3380071,0.784475488,1.814329726,4.922771034,2.363383158,-0.005161165,1.219448475,-7.59786134,0
237,1.64719236,0.313656956,1.092360903,1.337133708,0.96093299,0.925607125,0.915800354,0.481820871,1.330688646,-1.175266099,0.949526004,2.229053179,-0.166032536,2.945644234,0.205211008,0.569122295,0.870502798,1.500878156,-10.45158441,0
120,1.12476407,1.646221523,1.389677775,1.60297897,1.072543573,1.241062513,1.2758773,1.898688352,2.501737182,-0.467077358,2.016934029,0.895803893,-0.58604155,0.789818569,-1.150242836,0.731378176,0.815436047,1.807293069,53.82182818,1
420,0.630258433,0.950684273,1.382876016,0.995810517,0.760679978,0.585429197,0.354626564,1.459802781,0.136770011,2.796635833,-2.942224175,3.380110651,3.124156427,2.150753213,1.248757082,2.222608913,-1.441599187,1.450478215,-5.083153214,0
202,1.319490852,1.874252291,1.631991387,1.439591426,0.938980991,0.780701179,0.90984235,1.847779193,-0.514958666,1.625579084,1.649812142,0.699905279,0.277112805,1.079013392,1.885648226,1.629231531,3.157080801,0.686249488,47.77043771,1
94,1.317954301,1.817148816,1.132733105,1.467238562,1.406904367,0.855673908,1.154582881,0.511878302,2.681157211,2.518640656,0.544389565,0.841886769,1.78565254,1.214461498,-0.228121997,2.118746001,-2.165550548,2.609235302,-10.55071535,0
417,0.856023602,1.179141999,1.226932687,1.333710976,1.057558032,0.831741769,1.027705383,0.837039666,0.800002887,-3.262326682,1.627144732,-3.164655879,1.398710937,1.341338195,3.101732991,3.333266643,2.264323722,2.354346075,-7.238534476,0
91,1.202196077,1.112030212,0.674983133,0.550809843,0.674119419,0.456374419,1.876006617,-0.021002199,-1.867124947,2.256837277,2.523576099,2.64297016,0.399873769,1.501536217,1.579481476,3.27500276,-1.8687031,2.113630554,-9.897452957,0
465,0.32484355,0.21928391,0.751692235,0.545024917,0.722695973,0.812581928,0.459748123,0.927960469,-1.270147873,1.923957777,-0.536073124,1.659968133,0.55927229,3.073600542,2.359509861,3.615966594,-0.203488238,2.180213894,-2.503793864,0
114,1.27264445,0.041539698,0.369820479,1.247447603,0.838328124,0.754894204,1.001595786,0.799359374,0.94024018,-0.064978404,1.377855394,2.515076581,-0.120492111,0.659290053,2.263700905,0.995731999,1.085978901,-0.186732168,15.68923384,1
197,0.931732555,1.430957918,0.519515452,0.809513895,1.185136588,1.292023817,1.140921883,-0.080740379,1.6951347,2.946709535,0.653635645,3.56826554,1.37264148,-0.108024555,1.4956475,0.913291357,0.954125817,2.411940195,20.15002931,1
23,1.02495269,0.134037047,0.333106774,0.795726141,0.479034911,1.392065948,0.257717346,0.881680457,0.832507935,-1.939423033,2.591051873,2.186946921,3.172967117,0.165018237,2.208346524,3.076061424,0.346502956,-0.100762748,-4.879297378,0
491,0.881409571,1.804933205,0.75819582,0.497170096,1.133211737,1.388874767,1.55094723,0.866333977,2.197826216,0.867860298,0.673260627,1.55138976,-2.245516964,3.365255816,1.049936725,0.077327059,2.110604166,2.089123569,31.81727975,1
206,1.03312804,1.415706912,1.34745706,0.876409745,0.277286488,1.273718897,0.617016314,0.572397226,1.089049804,1.168792434,1.258229562,1.348561434,2.510708678,2.742826586,4.110715884,-1.327605276,1.868938833,-1.295205155,-9.382473415,0
187,0.700387682,0.697388896,0.364369052,0.750416098,0.801402226,0.747328348,0.931730021,0.560253502,-0.381709979,0.193863078,0.944431695,2.352400751,1.936443483,0.992477689,2.257523851,0.015145419,3.742912506,1.868352876,-5.377731125,0
110,1.427593673,0.511166446,0.920966889,0.811999798,0.592163211,0.541896961,1.271568433,0.686752779,0.388042274,-0.99620583,1.528897932,0.193172875,1.590166646,1.429777406,4.063804351,-0.379191776,1.172005044,0.793864444,-8.764891345,0
464,1.015374301,1.518402754,2.385347768,1.23752197,1.547368615,2.022635451,1.725090329,1.593162865,0.900079825,-1.568902739,0.765527838,-1.527694119,-1.490328205,-1.003338315,0.675284011,3.038306815,-0.162456567,0.104237985,-11.73359589,0
119,1.849768561,1.125077911,1.500808076,1.387689744,1.634638492,0.967329132,2.227889441,0.777566186,0.261781269,3.038569111,2.627158989,1.023424032,0.739857624,2.410426061,-0.166196382,2.141344739,3.102628918,2.847479999,54.44573132,1
328,1.991066013,1.53326586,1.694989932,1.803433756,2.243764516,1.645247962,1.430069382,1.107657017,-1.10178282,-2.510579578,-0.183875076,0.718183198,0.96383803,-0.856154347,1.666739605,3.169743513,0.057889265,1.100145601,78.10257274,1
1,1.315307162,1.520834104,1.414212131,1.938304106,1.661009793,1.40526471,1.534139996,1.490064434,0.656506877,3.286969646,1.583792261,-0.864416458,1.040648465,5.469964258,-2.553205179,2.983291237,0.236987122,1.792658148,-8.530668351,0
252,1.128407008,1.013990608,-0.401879459,1.102643991,0.07936611,1.110287809,0.783234219,1.32230785,0.822009689,0.332664952,-0.646804859,0.360474497,0.588963547,0.839699551,2.632472893,-3.472058015,-0.731894037,0.94776959,-7.734586222,0
422,1.034430225,2.127023047,1.266267302,1.762955931,1.065184064,2.044983919,2.005565334,1.492299954,2.465886966,-0.46245421,-0.379182367,1.232897372,-1.011194245,2.585545106,0.883196292,3.555744925,0.589118856,0.534628669,-10.94432486,0
29,0.785442462,1.169007071,0.54011408,1.315066293,1.60038087,0.174593043,1.173090545,1.273350267,1.298313899,1.659962378,-0.918702959,-0.564190619,0.016589339,1.385731313,0.464786091,-2.378370288,-0.140413257,2.702733898,-7.175613312,0
395,1.628920085,1.681922918,0.506381691,1.344412461,1.155220135,1.327576432,1.618651518,0.804045642,4.052254929,-0.973260595,3.104133851,2.098494706,2.850242311,3.04886804,0.878738365,1.799348863,0.86774678,-1.746377736,-11.91650354,0
50,0.647417808,0.440520589,1.193544656,1.02939651,0.179464003,1.0290721,1.212687312,0.910449619,0.494040344,1.171042943,2.038760581,-0.16064502,-0.147838639,0.883540388,1.863505468,1.826550987,1.900440079,2.664337395,18.11857693,1
349,1.161583709,0.564345452,0.861629768,0.717046677,0.483202775,0.97243135,0.287225197,1.080913836,1.382286989,4.694172424,2.932033891,3.049526639,-2.126210109,2.581810363,0.012330864,2.052506094,-1.226314834,2.052751325,-7.992219482,0
264,0.530955138,-0.075552478,-0.576385014,0.12304907,0.504171575,1.116695347,0.29575725,0.758345916,1.583143446,0.673625732,3.238604864,0.819416616,0.398723892,0.250170205,-0.363902143,-1.15226791,-0.869609349,1.735874881,-3.230671109,0
90,0.517530211,0.468161454,0.745848748,0.518082646,0.03154413,0.317406173,0.299162933,1.169606304,2.742326102,-0.225141947,-0.077314568,0.049935956,1.878459068,2.017132852,1.883547133,2.068539001,-0.927343372,0.158604541,-4.814527734,0
192,0.274929808,0.718257616,1.61892558,0.805279779,1.289562418,0.899856654,1.273364511,0.19190925,0.304618563,-0.718631614,0.971873738,1.808074089,1.382301984,0.862634266,2.602718381,2.627820207,-0.259112609,0.728545409,-4.958378533,0
87,0.640450488,0.461095738,0.858137183,1.211724354,0.200974187,0.294733069,0.463482565,1.216805617,-0.444481401,-1.401432916,3.636005953,2.040392963,3.198220556,0.73039239,2.865636938,3.568854381,0.626493255,0.597039459,-4.721559194,0
481,1.573452619,1.392358138,0.69002734,2.172049362,1.499762013,0.210734627,1.310059329,0.954791708,-0.457100716,0.22132471,0.221718335,2.976715117,1.15629713,2.869560936,0.881435691,1.928005502,2.929677028,-0.222806582,41.07018271,1
157,-0.337305205,1.234332043,0.537946858,0.59425245,0.82626804,0.211414434,0.633725581,1.583027233,0.47206671,3.432289223,-0.632398678,-2.790704605,0.464300423,2.421964846,1.655323043,0.592407214,2.04904957,-0.167033229,-2.699378637,0
79,1.342481238,1.007917692,0.974493052,1.317320484,0.78881276,1.257013319,1.484143387,1.699994085,2.61972943,-2.274301036,1.432465228,0.431895329,2.924471816,1.069528407,-0.132863962,1.208742959,-0.962256677,3.77112103,-10.7295115,0
477,0.223191464,0.409561601,0.039411242,0.340022603,0.973703512,0.61035007,1.298334119,0.457819274,0.618089679,0.280059176,-1.845454396,1.305523487,1.041072606,-1.875393221,-0.486221579,1.267518193,1.749299332,0.454645317,-0.734055238,0
147,1.39525523,1.325528791,0.976665103,1.623742648,1.988913373,1.220977029,1.106696403,1.084876424,2.037789869,0.303299214,-0.408374763,2.818508235,0.804159196,1.318463509,2.801931873,-0.199146977,1.304302571,0.377027238,-9.335936649,0
453,1.076137468,0.765021993,0.747503816,1.306283614,1.22824932,0.10875791,0.140688063,0.43916211,1.554315509,4.892442829,-1.775874274,3.060516703,0.554142831,-1.583866086,1.490386224,-0.483573294,3.932428179,1.793923698,-7.080696634,0
418,2.252751311,2.075694894,1.497958391,1.750721303,1.513220693,2.056700853,1.998956605,1.806848731,1.481845021,0.100458958,-0.536362988,0.076294266,3.539060115,1.403131192,0.40074995,0.549139958,1.332456047,0.669266378,-15.59312017,0
7,0.606655226,0.701037096,0.326319499,0.43495187,0.311064158,0.436227072,0.254789824,-0.110464704,-0.755391728,1.929314236,2.338733507,2.314172149,0.535628632,0.220593641,-0.960307464,3.27939828,1.319292081,3.349746821,2.257130394,1
200,1.032027306,0.799762215,0.457304109,0.531098922,0.240417123,1.072508707,1.36394639,0.81956145,1.621016438,2.541642244,-0.237292077,1.385666121,-0.06453499,0.77199601,0.065664349,0.789852796,0.708541042,-1.052174635,-7.249575994,0
106,-0.062313213,0.250686424,-0.795555728,-0.22401722,0.098378183,-0.303792618,-0.175494315,0.06286359,-0.631198269,0.922691586,1.309194699,0.060209433,3.0882502,5.238655751,2.550335916,-0.212971759,-0.635191251,0.533998619,-2.064219447,1
178,0.847631664,1.081634128,0.951882433,1.228904341,0.393686401,0.618470182,1.103864281,-0.176344363,-0.030420192,1.503864045,1.732743016,2.382280965,0.83554975,3.771950628,-0.987730277,3.895203964,3.104935169,1.490364304,-7.174189895,0
161,1.196734417,1.787572061,1.357983768,0.812145672,1.221316948,0.775994491,1.800461334,0.932420972,2.665765564,-0.281068836,0.198642872,0.761914619,1.567986463,3.433845777,-2.608267814,-0.450090727,2.058656168,1.325315705,-10.60145547,0
285,0.111983238,0.631859982,0.026932651,0.160190873,0.645176093,0.306386282,0.176214764,0.535751242,1.258376696,0.733922406,2.168649253,2.295400111,-0.50735156,1.948485174,-0.14572974,1.461883802,0.506797886,1.591945117,1.448323491,1
211,1.788855241,0.742473282,0.663019779,1.888401091,2.166163108,1.492237154,1.350010367,1.567822267,0.492558716,3.255739754,0.612686573,0.768106537,-1.483740539,0.859668121,-0.635121511,2.167012264,4.253430876,1.881223221,-9.299695524,0
136,1.201607957,0.951351245,0.578958838,0.838182446,0.275100166,0.637297966,1.790452903,0.894525549,0.826454204,2.143600345,-1.012799178,1.327899638,-0.507924607,2.015276129,1.74963456,1.336495305,2.854273493,1.21524555,-9.888495678,0
59,1.27064995,1.097026977,2.076467235,1.77867592,1.908572914,1.027950636,1.83235579,1.579318542,1.185677654,-1.419029866,0.745140606,3.578186702,2.192914099,0.156720715,1.29092541,2.890461404,1.498934721,4.743991844,-9.954374677,0
47,0.773032774,-0.112542376,0.432945517,0.867778552,-0.16353534,0.670619178,-0.386518704,0.10670425,0.742594685,2.547488584,1.2107568,-0.282627144,0.981617537,0.649566652,0.578275482,2.769002911,0.017968179,-0.189668574,-2.309505552,0
383,0.191542794,1.203528079,0.748399936,0.908521973,1.316336947,0.357014338,0.468442931,0.946947416,-0.224935296,0.050256567,0.973337691,3.306401487,3.376052374,-1.261000464,1.099864423,1.566942032,2.353236973,1.026812985,-3.369429675,0
62,0.630772576,0.688500177,0.486977013,0.863051861,1.047286735,0.880496851,1.332732501,0.800507442,2.479643675,0.9316639,2.804923164,-0.118793493,0.553231582,-0.473352954,-0.982737853,1.245035229,0.062549145,-0.112568621,22.02185727,1
482,1.511231732,1.507494936,0.979831159,2.07759309,1.427152638,1.723777952,1.887808215,1.05197575,1.737551365,-0.660169848,1.139145818,0.728307391,0.295323606,1.5250862,1.494127918,1.292179136,2.345006263,3.907163395,-11.27917439,0
9,1.247467515,0.297776913,0.952643898,0.517783205,0.443388381,0.560167375,0.667086228,0.814173378,2.623708831,-1.927866242,4.661824239,0.974072371,2.368423041,2.859487746,0.139948899,1.63733423,0.593109977,-0.025351317,-9.963055081,0
64,0.445969055,0.191403841,0.714831189,1.049181298,1.178329827,1.398042579,1.092565585,1.675921229,0.168215293,-0.913833747,-0.270913397,1.509235211,2.330175908,1.595501216,2.444439464,0.88040965,1.967264194,1.607007776,28.12431242,1
293,1.340572993,1.583355878,1.774382089,1.957049542,2.172498438,1.359112139,1.51245742,0.956663206,2.046424652,1.588811551,2.865888735,0.464915009,2.894641714,1.147344651,0.13194555,-0.943480347,2.228344233,1.697014871,-11.18182999,0
273,0.552939063,1.458149857,0.86410671,0.612579692,0.543679632,1.01458879,0.953467674,1.495551674,1.079896259,-0.941719271,0.059356413,2.549812967,2.261737757,-0.678231689,2.365953053,4.695241065,2.958214626,0.238226344,23.86479392,1
36,1.588666491,1.833477717,1.061504201,1.120328378,2.234305904,0.888732896,1.258359345,1.76749577,2.658476765,2.361703916,0.450779477,2.095140731,0.805988696,1.139424904,2.610787797,4.658025995,-1.09432305,0.504503171,-13.07134385,0
313,0.444585919,0.105522724,0.990953616,-0.402244928,-0.385642306,0.669829782,0.486884356,0.327972608,3.18081172,1.350561281,2.962035974,2.142653209,1.888249304,-0.854244499,-0.362612218,-0.144827975,-0.203057519,-1.064631465,-1.172841152,1
172,0.445361866,1.333153134,0.97531962,1.16964791,1.584653935,1.234476961,1.522694453,1.758125363,-0.585406867,1.015156724,2.936216647,2.265152753,-0.547119307,-1.072579919,0.914392311,1.614704123,2.08427857,0.757087565,-3.709176154,0
324,0.949841672,0.089207705,0.344023603,0.547519129,0.610196819,0.806847886,0.238679783,0.187544998,-0.330955356,-1.802273277,0.885852776,-0.170895283,1.720366395,1.048054755,-0.060060808,0.305267537,-0.760315619,1.816785917,-4.023769415,0
20,0.755028286,1.726054088,1.334009589,0.989261763,0.464067059,1.291986457,0.554155128,0.336332828,-0.475366004,0.157009432,-1.461504829,1.438424106,3.149657337,0.424433048,1.356238888,0.20086725,0.293230236,0.489873206,-10.68860435,0
61,1.36327149,1.469756137,0.969578961,1.241575729,1.82166681,1.900761863,2.460042695,1.351983208,1.36160849,0.062103178,1.386393956,-1.214749849,1.659445778,0.229884306,0.944640218,2.851096825,1.046640898,0.018068443,-11.25319874,0
438,0.716848346,1.226331223,1.861144804,0.861531487,1.155559721,1.408459405,1.0022975,0.457316069,2.244711484,0.2655277,-0.079681667,0.908387978,0.493816596,-1.345360629,0.084182534,1.775908761,-0.846639283,1.957827999,-8.32619613,0
244,-0.021919799,0.597792639,0.588338929,0.88105842,1.016773043,0.353566275,1.209674507,1.570549701,1.15931649,1.916565991,1.672343593,2.21657606,0.924261204,-0.547678278,1.873502437,2.266747835,0.422587937,-1.032624416,0.173792868,0
410,1.239039328,1.040111677,0.944320674,1.804477019,0.875988947,1.730802613,0.653747493,0.987870528,1.686985265,1.079660109,1.282251854,-0.218936131,-0.621570549,2.026174511,3.125618911,1.665593093,0.884540942,-0.637301538,-7.737093114,0
132,0.266483794,1.311842361,0.685535478,0.541605591,0.88978882,0.309599189,0.894834295,0.77049882,2.98332829,-0.827856408,2.202535827,-0.453104372,2.72400675,0.344806686,1.835918627,3.323244207,-1.555505265,1.220287871,-5.067431827,0
346,0.6083145,1.342203005,1.467154054,0.747411799,1.109174647,1.329903698,1.066466709,0.644263925,-1.01947832,-0.587531061,1.462329425,1.189458841,3.211982393,1.029798458,0.769989495,1.814087526,-0.347364585,2.60925126,-6.383796323,0
163,0.319038061,0.162527322,0.541274032,0.514506632,0.907031633,0.571369665,0.942980113,0.464037142,-0.061618096,0.757016278,0.4433898,2.8286606,3.220962782,-0.630306164,-2.097306016,-0.368641361,-1.983929638,2.342719485,-1.162400376,0
271,1.326535268,1.796741593,1.547446244,2.360778405,1.596908902,1.081100128,1.770434224,1.878510419,4.164605445,1.76695374,2.38220551,-0.19416744,1.233676432,3.4397358,3.525961996,0.847333411,0.959499599,0.165853909,80.33511462,1
176,1.719873165,0.654898884,0.691218622,0.147654885,0.606540366,0.450808759,0.559874472,0.041706175,2.013473994,0.686796624,1.062418493,0.452811134,-1.073993375,1.049071307,-1.595067354,0.081945195,2.748800631,2.17731733,-10.00870456,0
131,1.195131627,0.840231222,0.893919514,0.824465965,1.11948617,1.601533002,2.450285636,1.257695581,1.374806814,-0.806377252,0.617066061,2.623399239,1.063854468,0.119630003,-1.922264214,0.488512987,0.468019538,2.100018891,45.01256377,1
426,1.502964,0.801905516,0.929584716,1.212921964,1.518297569,1.059528235,1.744291946,0.911490687,3.610124972,-0.762055734,0.441248211,0.454303185,1.727869665,-1.501867962,0.386132182,1.731192987,0.897231,0.647679078,-9.970545465,0
486,1.276948227,1.015079105,1.380892554,0.810868153,0.763376879,1.841786478,1.143666438,1.353349483,-1.53095016,2.218279437,-1.440844324,2.144035973,1.212119904,-0.486616477,2.344450424,3.234380155,-0.127887536,0.828968953,-11.01473816,0
249,1.56548953,0.910051475,1.118565731,1.078534785,1.60004383,1.102808002,0.582673896,0.515046315,1.785197891,-0.898406167,1.721011313,5.504684943,0.773091804,-0.086592873,1.058184624,0.82027208,2.231272904,-0.511245781,-10.02885297,0
326,0.446655524,0.447765373,0.752519774,1.065039548,0.531318124,1.37858163,1.464863026,0.532345189,1.536393419,0.64069172,3.988488786,1.297307164,-1.194540844,0.242006361,2.297577805,-0.959869371,0.020776774,3.552100428,-1.983124727,0
22,0.02593818,0.071482134,0.165089044,0.354293709,0.205704481,-0.202678472,0.089854684,-0.542059216,-0.177770788,-1.259855316,0.135385245,-0.660932633,1.202923797,-0.579166424,4.078440137,2.477963379,0.440739823,-1.229353704,-0.372635942,1
223,0.450889462,0.818569129,-0.290498863,1.130496704,0.690026275,-0.053353585,0.540081627,0.928111817,0.910330585,-0.668247605,1.554819802,1.364482476,-1.18353005,1.30689365,1.354446349,0.687015591,-0.227901513,0.59190183,8.792421123,1
253,1.040085665,0.724704446,1.020408684,1.503272668,1.089848797,1.033616086,1.376771556,1.163493897,1.397797919,0.395032286,-0.26161652,2.546455128,1.605406416,1.246854766,0.251381232,2.240580113,-3.689302217,1.411723015,-6.326213407,0
235,1.289055919,0.863722635,1.296687101,1.796103727,0.77729667,1.17910674,0.450484294,1.669595921,0.676755037,1.04398515,0.866520385,1.186590521,1.096799107,0.655758389,-0.573165778,1.254307657,0.276419332,0.575424224,-9.723892632,0
40,0.560199531,0.522844091,0.95784783,0.491675254,0.385099183,0.723124386,0.78497448,1.750730686,0.061257278,0.196624435,0.757162986,-0.840140445,0.53404283,-0.315290612,2.169320768,0.709691752,1.821352817,1.415217888,17.71181688,1
343,1.150497385,1.17254451,0.821243298,0.362327916,0.555430303,-0.049746156,0.392317977,0.686183866,-0.930471893,1.478238492,-0.284387258,2.172092171,1.923183572,1.986356268,1.269555643,-2.417569041,-1.099229426,2.145582449,-10.50547937,0
408,0.570425773,-0.139205769,0.623408808,-0.261682127,0.298913464,0.327185308,0.288071745,1.15222288,1.664354915,1.071003731,2.370370402,0.931558753,1.043221487,0.165078691,0.759681142,2.184165776,-2.515380729,-0.340544101,1.172890519,1
224,0.044476669,0.682344705,0.25806636,0.458661806,0.691751172,0.75443592,0.49275882,0.790174375,0.181218227,-0.937085471,2.861938215,3.243003723,0.667857766,1.76334567,-1.321603967,-0.101163678,0.907322824,-0.375050234,-1.566294658,0
107,0.231644171,0.726401569,0.674722222,0.898992371,1.3505039,0.957832055,0.897255096,0.928612071,0.755105724,0.30948803,-1.001211739,1.773178317,0.265082013,1.454925638,4.679494594,-1.810451509,0.897836965,1.085840522,-0.680282034,0
268,-0.448656274,-0.052476729,0.455243772,0.859366944,0.618251588,0.060713892,-0.059881208,0.570093312,1.213882663,2.331703983,3.076587413,-2.095295952,1.627196712,-1.517003456,5.29840247,-0.013272427,-0.820961967,-1.585315337,4.648584338,0
127,0.995649018,0.234472785,0.991934366,0.944835823,1.312214242,1.186364666,0.73895719,0.466949468,-2.217902262,0.986363405,0.761093739,-1.065760201,2.738967321,0.313956313,1.061939888,0.57353151,1.06957812,2.526299406,-5.662027455,0
104,1.061010934,1.020913573,1.069400181,1.395680856,0.709441995,0.918502417,1.236943462,1.173349033,0.767681785,0.613373869,0.68835361,-0.012101031,0.225741328,-0.114146597,1.399158062,1.104338276,0.270939682,1.786733548,-8.89076111,0
262,1.343322877,0.782909353,1.389172844,1.777975967,1.160690501,1.310519466,1.324678143,0.841020032,4.609879884,1.472803621,2.891184373,1.496504926,-0.950331549,1.829160326,-0.146840247,-1.404614162,1.423906663,1.282638396,-8.899200683,0
292,0.415965779,-0.033189547,0.487364009,0.59528011,0.896651126,0.677068349,0.059793118,1.021567602,1.691747964,0.359795317,-0.776519348,0.835429655,-0.749429119,2.999292987,-1.239237474,0.642655239,-0.906712012,-0.604452991,-1.816327773,0
265,1.432847785,0.962989927,0.854596253,0.388069995,0.430585277,1.078015254,0.831212387,0.960587928,0.312268382,-1.643663338,-0.927313516,1.280385179,3.502093525,3.228600312,-0.96392307,0.399793615,-0.035392389,0.572223664,-10.52845586,0
115,0.816173735,1.846078562,1.865654045,1.417781449,1.35370203,2.271498346,1.225075286,1.231817631,3.267261201,0.356194128,0.577764807,0.552024239,2.457044326,2.748901218,0.723241418,1.009877777,1.759822428,1.293674186,-9.685254094,0
83,0.410796987,0.330327961,0.58069389,1.021741023,-0.211623154,0.74081374,0.371778342,-0.163771206,2.04355988,0.669867207,0.042359941,2.567568427,0.958698639,0.460051736,0.605596038,1.793146626,1.274376595,2.015247436,-5.385339509,0
31,0.562094392,0.300870365,1.095866047,0.657124908,0.944221361,0.759708729,1.164055596,1.165339754,-0.777827221,3.101166468,-0.163645303,-0.691372421,0.749127382,-0.122447842,1.439306094,-0.794497752,3.248651771,-0.96639531,22.2885912,1
99,0.281041062,1.16498958,0.296412478,0.280424571,0.669835996,0.209161805,0.470136112,0.308015594,2.752496175,-0.567151489,1.095356149,0.496476403,-0.721471558,1.214470408,0.027591175,1.010838749,1.653883281,-0.331778595,-5.768511354,0
152,1.385362035,1.309779287,0.606588678,0.884419533,1.185704802,0.921377516,1.794446824,0.927322122,2.309444435,0.849175103,2.410683038,1.412407234,-0.910283095,4.160495014,-2.322435815,0.486567915,3.200245682,3.955436339,-11.82620047,0
