,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,outcome,treated
1662,0.823894884,0.449428415,0.610556014,0.711563654,0.584125389,0.401700634,1.092009799,0.743923371,2.765247877,1.661236371,-0.743029563,0.429789212,0.667463837,-0.834157801,0.153425281,1.022203395,0.498051003,-2.852320323,-7.535336235,0
662,1.916229132,1.86369369,1.779321093,2.027557875,1.446463433,2.407734622,1.824458541,1.47767908,2.99815395,2.326291528,0.672578523,1.211965758,0.242405788,1.797248314,1.607377197,1.01914597,1.308337759,0.88975224,-18.0574035,0
1684,1.376885335,1.076390455,1.568185141,2.057122585,1.259656478,1.260848945,0.752730674,1.049530661,0.922720729,1.107890792,-0.774996538,0.149081802,4.538020552,0.954371116,0.709233986,-0.52437079,2.387987043,0.063769145,-14.16627146,0
2123,1.183727695,0.968813233,0.808204305,1.110509589,1.432131778,0.951214409,1.296905901,0.692557129,1.722576229,-1.592851438,2.247232015,-0.17559688,-0.586352495,0.527947418,0.835854317,1.111543762,0.054675293,-0.488544258,30.28265434,1
2132,-0.286578391,0.364563406,0.416494629,1.001723596,0.487193391,0.007363246,0.761172897,1.006325092,-0.130808149,1.947643961,4.979894782,0.232197321,2.322455989,-1.876449934,-0.154302724,2.907691584,1.183007483,0.898153026,-0.104040428,0
296,0.7837626,0.872615616,1.25459205,1.289293596,1.385389096,0.387527076,1.682265751,0.442238447,-0.087755256,1.446239764,0.891516119,-1.755080608,-0.008574931,1.289012515,3.25540145,2.7649026,-0.42976959,1.738403142,-8.583237029,0
919,0.480329086,0.689600683,0.755615242,0.083631658,0.646427736,0.968336379,0.743767751,1.258739366,2.717570422,1.239250261,0.344426837,2.6034109,0.365322019,1.013721116,3.603476811,2.307252757,-0.315571322,1.756774592,-3.371511395,0
518,1.558634507,1.215526822,1.306438487,1.765767466,1.367818405,1.1466184,1.178685012,1.024548301,-0.036251732,1.025356185,2.723025519,0.851615372,-1.338396497,1.579187666,0.116583115,0.112461986,2.906833864,0.774036999,46.76788884,1
898,0.995063421,1.064986864,1.738367121,1.38679987,0.709486183,1.751096662,1.316495399,1.12588433,0.397900659,0.067385343,2.146199329,1.313398222,1.328932437,-0.898002952,1.560269104,2.958102079,2.327944216,1.07573045,-11.35838089,0
1075,1.492128438,0.619951592,1.221370144,0.638053328,1.050693155,0.951694368,0.620077767,1.223656622,1.514150904,2.293208354,0.784023567,1.560679223,-2.464670091,0.379422456,1.115985483,1.501242073,1.697943952,0.771492046,24.87147874,1
500,0.257190139,1.093541697,0.817022498,1.553585567,0.682922726,0.395421442,0.789440284,0.615878275,0.193515461,0.819121538,0.780104706,1.746103243,1.767724902,-0.831742266,0.000169343,2.381552691,0.618426287,2.551187606,-7.919700484,0
1671,1.790169943,1.331084736,1.234971116,1.353647031,1.525653147,0.404501493,0.380757786,1.097141444,-0.896807276,-0.709142148,0.85161833,-0.573292597,2.661862558,-0.05288458,-0.371468026,2.595220991,-0.666320215,1.418866174,-15.56685902,0
2304,0.108225108,0.506183157,0.951923975,0.233805684,0.292785363,0.027440667,0.324423789,0.509289722,1.856375816,0.854845196,1.214068367,-0.234573102,1.453202441,-1.928497418,0.698318775,2.258040427,2.060556012,-1.087112253,3.32300201,1
1679,0.366309989,1.174806527,0.23140156,0.943326427,0.596821781,0.664198428,0.128636346,1.218135893,1.25443739,1.798718396,-0.655912001,0.781708487,2.368012225,1.28762621,3.495884543,0.890539974,1.945744356,-0.174281965,-5.606901071,0
1545,0.709342487,0.643625541,0.921571822,0.123490981,0.971982316,0.950015824,1.427593485,0.084366089,-1.556290474,-0.315662805,-0.555853963,-0.526518725,-0.353254053,1.137763623,1.246086671,3.428155423,0.956094969,2.522693918,14.6336185,1
365,0.745571907,1.485731394,0.741844369,1.596871605,1.172445014,1.068657387,1.168309234,1.151369847,1.486900245,0.125631434,-2.068879819,1.731459122,-0.160249141,0.489699745,0.93761034,0.913498809,0.889270488,1.142791678,-10.4024568,0
535,1.95076043,2.299394245,2.31460081,1.614740517,0.899483977,0.912285559,1.718509169,1.841511617,-1.330258722,0.54109631,1.746617325,2.251716597,-0.01701815,2.683675881,-0.766617502,1.10326888,-1.53156106,2.675259228,-18.70051763,0
886,1.398694481,1.491735943,1.625150445,1.858425462,1.193836713,0.742065671,2.354864925,2.303523738,0.140737179,0.90371651,-0.070218187,1.431507263,-0.048618654,3.065240958,2.117358626,1.297106135,2.62765985,2.981323333,-15.56569677,0
1840,1.303907208,1.227651951,1.202694853,0.943711551,1.436561417,0.756661896,0.581984139,1.730683006,-0.375113546,1.24051861,0.626715834,-0.498771515,3.283738982,-2.091867085,0.21744796,-0.96165763,1.545131959,2.067942955,-12.45895066,0
2146,1.758772883,1.178143128,1.227164293,1.368219099,1.027857362,0.778913209,1.085538928,0.514850669,-0.475687711,1.022039529,2.828858518,3.159433072,1.594278268,-0.241002932,2.423104991,0.26312032,2.824132677,1.469799094,-15.25160685,0
81,0.492289459,0.849410671,0.481912717,0.758360595,1.206438095,1.126233725,0.525583114,0.979606674,-2.472339759,-0.241161883,0.56889794,3.189434652,1.312596592,0.75534129,5.108486164,0.580580012,-0.679648957,1.156333336,-6.413832207,0
588,0.569557922,1.443466067,1.331707146,0.911050117,0.975370534,1.451131393,1.013346002,1.594089562,0.260898379,1.895205577,0.725804697,-0.572124594,-0.776558136,2.570061465,5.637526127,1.281493045,0.998787741,0.045150584,-9.321653106,0
29,0.210958358,0.458203216,1.15213605,0.668921928,-0.115938353,0.551732457,1.284272016,0.766565668,-0.288598784,0.470022906,-1.032492771,0.956058849,0.430301416,0.552678399,0.939653222,1.333389556,-0.462415881,2.350080631,-4.523283347,0
2050,0.563025209,1.029844931,1.143758718,1.067845311,1.36849974,0.929690563,0.547809536,1.753633863,0.116964001,1.571950129,0.430687736,0.52768722,-0.814381985,-2.247054663,1.900317935,2.43033461,2.46306032,0.844118834,-7.391053059,0
93,0.74246232,0.088106161,0.573041434,0.993484331,0.653971358,0.106867936,1.096285701,0.484725741,-0.434250939,4.35644018,0.492109338,-0.241180733,0.022119465,0.804488997,3.373408668,2.818246605,-1.238403279,0.25633985,-5.567301991,0
1469,0.870851623,0.46487044,1.989865229,1.055832535,1.021520319,0.811388158,1.66812444,0.728245553,0.252055841,1.020066043,0.030840738,1.822845874,3.246369966,-0.554946944,1.011875159,-0.841588834,2.113603163,2.226311534,33.32678937,1
511,0.405728097,0.704872126,0.582940486,1.085123045,0.485007156,1.008724993,0.229208862,0.686472406,1.807772931,-0.763878739,-0.372681335,0.760734272,1.783175121,2.880936051,2.690399773,2.237173739,-2.352260535,2.760278114,-6.123936461,0
1326,1.186369209,0.726522317,1.935110131,0.681381115,1.071606504,1.524385077,1.288890986,1.46835544,-0.468026259,3.09292602,0.085878082,3.742765992,2.214958105,4.01648889,2.447066147,0.495468117,-0.903175587,1.581209082,-11.69800758,0
1338,1.13539271,1.112980122,1.573008373,1.022262679,0.879658096,1.354842755,1.41551144,0.629862254,5.086446647,0.489950667,2.206510751,0.990890127,0.580281785,2.60635083,0.246863587,0.450589482,1.95797086,1.23229846,36.48619614,1
1725,0.187784764,0.343118525,0.804556295,-0.124033721,-0.189079514,0.437065793,0.698067681,0.371924376,2.277836751,1.338880885,1.567821161,1.742634569,0.747493013,0.070971239,1.782973299,3.099854698,1.854946507,2.388234089,-2.279966441,0
1688,0.950018442,0.287832185,1.076694188,0.483453262,1.508151377,0.094888245,1.001702919,0.481487004,-2.026391565,1.327106134,2.02850878,1.817334703,2.713192081,2.565014723,-2.149339815,-1.348269162,0.701834136,0.032515413,-7.590608094,0
1982,0.386329375,1.336388144,1.063919305,1.221133309,0.584039588,0.97319517,1.509257246,0.821220776,2.108614875,2.216812997,1.123908267,2.627937437,1.557491927,-0.910687586,0.529995146,-1.343221602,0.656780193,0.22551018,26.87920384,1
1646,0.499875846,0.900303,0.219016453,0.885201464,-0.30347466,0.810231827,-0.001733137,1.15272164,-0.294273425,1.586778546,3.952829202,-1.337984281,1.398694291,0.621815943,2.518442231,3.197426525,0.584872514,1.355802131,-4.425681742,0
1614,0.347605144,1.243555369,1.446196879,1.088450954,1.170883716,1.389490622,0.507073608,0.240427527,0.800285317,1.883927175,2.172184387,1.915606748,0.445401664,1.576936861,1.073253499,0.335569702,-0.23141556,-0.921943435,23.3451719,1
2236,0.470499098,0.687305782,1.310730745,1.091545119,0.780792189,0.945630214,0.981937709,-0.251374311,4.187552067,-0.674343272,1.68351794,1.988257046,-0.523665823,0.443156617,0.23567169,1.69902961,1.411060428,-0.595405406,16.02201768,1
1654,2.063141579,1.310468085,1.672003708,1.538142944,1.415226224,1.780416991,2.455309712,1.36107001,2.222552453,2.313165087,3.896061016,0.569653656,4.502748846,-0.207403848,0.09443251,1.855917902,-1.391955347,1.14345853,-14.66022253,0
1410,2.1901243,0.670219579,1.196727733,1.7406907,1.432469663,1.190068103,1.833829196,1.450428061,1.425019321,-0.317302031,-0.182152052,0.383607863,3.711190154,1.225880077,1.75513959,2.293675256,0.121791829,0.316409048,-14.06582459,0
300,0.044310293,0.436549656,0.306150082,0.166979883,0.363613765,-0.254645836,0.006724073,-0.237553897,2.25754584,1.2614802,1.394355694,1.456164289,1.677007092,2.242796268,-0.06272161,1.26636179,0.499896298,1.424026685,-0.95548316,0
456,0.410359227,-0.611101386,0.747048316,0.421733932,-0.317637338,0.45382961,0.489682337,0.605354755,1.553784896,4.164523599,-1.01494676,-3.61760142,1.291903922,-0.017889014,0.648850565,1.222801936,-0.607292788,1.229371831,-1.800277694,0
1137,1.564933171,1.066052279,1.928617155,1.426995258,1.233614216,0.200197424,0.521177455,1.291736413,1.919167385,3.489196383,1.736807069,2.069965968,0.227125967,-2.385949587,1.585775837,-1.258461723,0.075455547,-0.792795525,29.76140089,1
1135,1.641454876,1.181048483,1.497763533,1.619586951,1.082818927,1.044810304,1.636949381,1.838826113,1.41048857,0.288117281,1.192719399,0.292068794,1.449520456,-0.045858922,0.98942759,-0.266408805,1.822120321,2.333934529,-12.4670148,0
2256,0.449066943,-0.102754842,0.508981484,0.328967329,0.650732515,0.183699763,-0.099102609,-0.299916805,1.873119099,1.511834451,2.316620552,1.328728273,0.773747599,1.044530555,0.431138978,0.723981161,0.149138835,-1.801331002,-2.640036138,0
108,1.139383224,1.30080631,1.104465919,1.556413838,2.0122143,1.259191756,1.77676586,1.261518316,1.183000672,0.33674517,-0.181675969,-0.609219251,0.467371341,1.611707926,-0.938400475,-1.227184592,-0.400725433,-0.181214279,-14.19655505,0
1175,1.36767552,1.472600986,1.412621839,1.908807716,2.342688381,1.849172898,2.119926341,1.306736083,1.596288964,-0.650274892,2.655352747,5.310989107,-0.550762218,-2.1756581,1.740885755,0.163652571,1.580396178,1.293578455,-15.23650101,0
1307,1.681516334,1.43692557,1.26172172,-0.0916085,1.266056847,0.202617851,1.361521979,0.433480727,1.909568121,1.876842904,0.847282759,3.278717808,-0.370998714,0.923423186,2.831149491,0.990667761,0.428680284,-0.295313219,-13.400347,0
137,1.629551991,0.695561942,1.617478963,1.181367492,0.490033497,1.125176804,1.158936537,0.556032169,2.080262268,0.760911236,0.979374593,1.461527311,1.448225322,-1.241430019,2.699648349,0.25104441,-1.5193125,1.055783243,29.19641548,1
797,0.980042955,0.51913689,1.940931091,1.771925003,1.058379494,1.496111503,0.918027328,1.195610047,-0.181021136,0.864516619,1.583333589,0.253932179,1.030770912,1.433334881,0.273774969,-0.581057169,0.508787569,1.156580276,44.29389522,1
211,0.047905003,0.480317865,0.695378206,0.123985222,0.477023008,0.599339616,0.797344265,1.353767601,1.914341036,1.352580419,1.080009923,2.638439862,1.570036106,1.902819061,-2.87075156,-0.656886586,0.429742896,0.952500967,-2.649556599,0
2465,2.384811882,1.107362724,1.697463241,1.966503016,2.73677358,1.637452322,1.992640994,2.252487955,1.113525702,0.656919414,0.472058151,0.518067606,0.93509193,1.310257875,-0.712716277,3.206203169,-1.380189257,1.767408718,108.0298861,1
882,0.846556145,0.889393622,1.579041522,1.220488776,1.328340368,1.341877326,1.154393577,0.687440354,-1.205495168,1.198602944,-0.32487329,0.89341917,0.165299439,-0.205406081,3.445409491,0.993823937,1.131427513,1.789318658,-9.121148199,0
299,0.801757892,1.122491521,0.899712311,0.196104116,0.735310586,-0.479876913,0.673678213,0.836509158,2.864897842,0.142271608,0.96034336,0.040838024,-1.834630081,-1.544842269,-0.862283535,0.748346203,0.901991621,-0.23673379,-7.125735007,0
2404,1.033919035,0.551937736,0.300922009,1.162211892,0.456261488,0.658619606,0.578449149,0.803683581,1.121554271,-0.294866849,-0.526010818,-2.803339855,1.332099477,-1.03961906,-2.184002976,0.456475306,2.772051919,3.260053016,-8.33586051,0
726,0.731472141,0.270735725,1.211416839,1.426470255,0.957134298,1.258070795,0.447692741,-0.276864013,1.060476198,-1.237573038,0.469837656,1.047130035,2.123735133,0.057642369,-0.709821703,2.756520706,-3.392460274,4.275329213,-6.80841148,0
601,0.906216818,1.486095284,1.008549204,1.708166293,1.554211827,1.392149207,1.308706985,2.168730011,1.898161729,4.160079861,0.830438378,1.864436151,1.195445536,0.912218368,-0.07044347,0.582142825,1.661656725,0.748227194,-12.0456081,0
1295,1.342280443,0.626257458,1.64996239,0.803445835,1.715539782,0.985659552,1.348549001,0.995141702,-1.402398226,0.990520897,0.791648374,2.740878963,-1.888486031,0.049581683,-0.149139436,3.85455729,1.905150301,0.749181437,-9.999982368,0
836,1.129265673,0.218221169,1.086222124,1.271329474,1.144529859,1.073724523,1.747804544,0.518623169,-0.556775374,-0.876325191,-1.648674733,2.34789262,3.800490413,0.795257665,0.694739698,-0.343575792,-1.031639451,0.512298199,-8.401310752,0
2139,0.790837574,0.954508863,1.189341011,0.38901745,0.660117866,1.134982335,1.265405386,0.801185798,0.819334284,0.936114916,-0.787690638,1.295159009,3.244483612,2.501364366,1.005813655,0.020401274,-0.848893825,0.026958376,-7.033258351,0
110,0.56029025,1.444284575,0.119073074,0.837251018,0.69235104,0.732108309,0.170870533,-0.106581692,1.35057634,0.194769074,0.710009431,0.642656808,-1.580482725,0.004812351,0.154758548,1.983124753,1.995279634,0.875365673,-5.889578168,0
490,0.797387134,1.469378548,1.242255326,1.401206732,0.514398791,1.657520609,0.777546463,0.981263971,0.681241527,0.692563073,3.028338725,-0.22144125,5.095681092,4.077330909,0.988046809,2.76506772,1.101281574,2.026783652,33.08109942,1
935,0.804429734,1.14340387,1.124627847,0.745117003,1.866579974,0.350754734,0.565337025,1.241864644,2.246828058,3.394011574,0.554476577,1.754085259,2.482675717,0.105296198,1.355955433,2.988740046,2.151130103,1.27619373,-10.02073695,0
2462,0.82176955,1.959473246,1.098368801,1.516316251,1.399137843,0.675817985,1.105755558,0.970321406,-0.776718228,0.955846998,0.33691401,1.22096473,0.490509639,-0.390582235,1.066434686,0.867312198,-0.241372804,-0.154501159,-11.96586967,0
1426,1.070641309,1.06860819,1.087252344,1.234415045,1.401127685,1.177542537,0.744441644,0.605926901,-1.068269298,2.586944285,-0.130823333,2.774784498,1.64286744,0.701982758,-1.870909594,-0.324035792,4.149026879,2.037995318,31.09404919,1
240,0.921179194,2.489265461,1.037091321,2.003408022,1.555543594,1.027291328,0.616841133,1.707532544,0.017615339,1.572430703,1.568711802,1.224198234,0.007419869,2.714027843,0.199749076,2.005938732,1.183199792,0.959127418,-11.88897661,0
1293,0.274259061,0.309665431,1.188764657,0.327792919,0.537615175,0.892324969,0.357439813,1.244658657,1.032639713,0.227875719,-0.193565184,0.655144406,0.706093503,-1.208433451,-0.052744061,0.729131152,0.426562659,0.006347645,14.26243941,1
646,1.227201614,2.455328353,1.927775555,1.709248486,1.169481176,0.898643716,1.888916685,1.622792107,1.487108171,-1.123376155,0.875470225,-0.659416098,0.339141031,1.920064294,-1.793803311,0.81035479,2.659745674,0.985316943,70.07736129,1
1557,1.668939378,1.535497224,1.449271439,0.428471733,0.696492163,0.558204973,1.117829467,0.476716188,1.307586992,0.050588094,0.49717738,-1.036203403,1.41996396,-0.156553859,1.794849227,-0.136187571,-2.444655185,3.309549944,-13.08671532,0
111,1.151972905,1.545806267,1.056083025,2.09409514,1.558634054,1.06745313,0.695431251,1.30396443,1.775646874,2.828658535,0.605264999,-0.35840524,1.957715215,1.675292743,-0.365039088,1.311400438,-0.696790277,2.668279885,-12.29274644,0
1848,2.094523934,1.68620273,1.708028637,1.352907156,1.277301511,1.774711723,1.056412856,1.034365891,2.036429972,0.169747958,1.506974984,1.455804225,1.088488713,-1.749475447,1.961666326,-1.913176301,1.415154469,-0.726586161,-17.01221523,0
1773,0.95984135,0.890167789,1.628227601,0.933841014,1.133238228,0.499896131,0.889334447,0.925819585,0.160662452,3.396358515,1.457435586,2.523439999,2.999052814,-0.06407224,0.480440252,1.62548177,0.279797527,1.246782519,-8.321145618,0
1748,-0.049677195,-0.132436368,0.39495127,-0.428846364,-0.095564279,-0.133217382,-0.695355317,-0.390520611,-2.199305625,2.914523025,0.190741667,1.304006126,1.209755773,-0.620548672,-1.859019624,0.592139695,0.368478207,1.129736884,-1.551859614,1
1503,0.901824926,1.763961037,1.366989153,0.92759841,1.041372431,1.191405849,1.273645224,1.478226862,1.481078232,1.712609614,0.129226877,2.394210091,1.033710544,1.027651546,0.724714733,-0.997132828,0.792002471,2.005939903,-11.19112302,0
2011,0.850004775,1.243413889,1.431465167,1.821758207,1.68239181,1.834074606,1.519178752,2.050657735,2.89368565,-2.074022065,1.855848744,1.119827455,1.865282071,0.025485079,1.289150147,1.255687815,1.803933535,-0.460273794,-10.00371961,0
473,0.02227657,0.691705246,0.380515215,0.446956451,0.319668637,0.377592803,0.295167924,0.325990584,1.504435896,0.962946104,0.31638253,3.924542286,0.596893468,1.58887798,2.697833167,2.022164871,-0.266173602,0.242486781,5.783495424,1
753,1.032859038,0.530708972,0.391325156,1.090404844,1.795275377,0.454940269,0.742185675,0.835008399,2.934245657,2.934787671,0.893976061,2.239739866,-0.114011157,-0.388020359,3.082280263,-0.686086271,0.906906283,4.022941835,-8.187350392,0
2409,2.210903805,1.225988127,1.80582326,2.224767108,1.764496169,2.043744911,1.19751634,1.398239556,1.662978142,0.637474091,0.331245526,3.397394554,2.109889543,0.301625965,2.254331351,3.555958622,-0.838415632,-0.650440888,-16.87909764,0
19,-0.019681621,0.652325001,1.53518695,0.176024162,0.791645104,0.0386301,0.58684796,1.431017745,-0.707442159,-1.085530133,2.412601801,2.541043647,1.301023637,0.569259392,0.408880847,4.274714672,2.06742215,-1.559201447,-3.115003301,0
1141,0.830481383,1.467004927,1.083720252,1.229050445,0.694361196,0.839108526,0.461389266,1.679112417,-0.187599893,2.829285755,1.408054318,-1.633912931,2.847374979,0.824314478,-0.885571933,-0.339467566,0.54808266,2.098907654,-10.32184187,0
326,1.667150674,1.567825762,1.090130967,0.803407515,1.81105573,1.102088347,1.388584241,0.787670982,2.431037041,-0.427185407,0.838187427,4.873007773,-1.574067957,-0.232797823,0.04775929,0.802347012,2.480403561,1.69278111,-15.39374976,0
915,1.44684218,1.982683743,0.951381202,1.505099365,1.220689943,1.897725581,0.670307674,1.327837492,1.170935401,2.690982286,-0.735004209,3.683013958,0.943004247,1.273619304,-1.312422826,1.661621138,-0.373428898,3.504629888,-15.53033353,0
684,1.276760599,0.610306427,2.221541246,1.268166213,0.250816556,1.478240721,1.504969662,0.909498733,3.524169905,-0.449343756,0.36617702,3.807841795,1.837633367,0.686268654,1.60793871,1.410416505,-0.03662205,-0.159768279,-10.56665337,0
755,2.119382066,1.018385229,1.105399289,1.378441181,1.066276103,0.598516845,1.425469327,1.259631864,-0.423419379,0.337795251,1.484596062,-2.031273247,0.296340329,-0.295934234,0.781938826,-0.799477941,1.39622767,-0.870434362,35.40716142,1
2396,0.339585415,0.334705015,0.66340917,0.893323771,0.489694841,0.388532114,0.616999616,1.316198016,-0.94990612,-0.656499173,2.599407284,0.729535082,1.402909979,-0.140954768,1.186533171,0.699865164,1.683074148,1.8194658,-3.541124775,0
161,0.70511937,1.535567289,0.992585311,1.65103377,1.481655855,0.916210205,1.083141991,0.527649083,1.55537788,1.439052766,-0.007155096,1.693375721,3.017503099,0.420286505,0.545569961,0.084355966,1.14355617,2.079261322,-9.218886717,0
447,1.66165591,1.356079722,1.892983,1.132434607,1.186126365,1.322941332,1.195898719,1.115118354,1.771061155,1.862486035,0.882657028,2.002457515,1.377353117,3.701359758,0.260200036,-1.179614483,-1.213188392,0.6064766,-16.77567318,0
2135,0.282964572,0.335105307,1.557679249,-0.085039952,0.266848968,1.307141987,-0.027519239,0.995784114,1.123684153,-0.330062877,1.528938959,3.669409066,-0.881895551,1.011029803,1.406419092,-0.299209473,1.942499831,4.460012984,-4.806517708,0
1201,-0.038965873,-0.049698109,1.21243821,1.219031171,0.434811888,0.665939971,1.019392724,0.402175101,-0.222824551,2.725574273,2.161039771,-1.200260747,3.132821639,2.143860453,-0.47252007,1.103860841,0.699879983,0.904363324,-1.688584493,0
1131,1.096091883,0.424687125,1.026138107,-0.003695085,-0.263450288,-0.164209455,0.630021435,0.392815099,-0.415461178,0.633572478,2.452469369,3.328529822,-0.448136906,2.939678953,1.550778881,4.242744976,1.223933498,1.018660515,-7.408326093,0
1533,1.206185425,2.081226172,0.647122726,1.059273149,1.626350488,1.273353518,2.028964694,2.004145777,1.903016663,0.547332306,-0.003090576,-0.018893524,-0.665086436,0.621593714,0.086932232,3.121507935,4.45758045,2.791816769,61.21044629,1
11,0.662400722,0.167898404,1.083658703,0.588277974,0.549960715,1.152132144,0.538856563,1.320451476,4.322555764,1.065002792,0.865593809,-0.497177199,1.684506023,-1.790421762,3.21842915,1.448803991,2.140946519,2.386506897,-4.727855183,0
1975,0.98588419,1.653949898,1.225363759,1.070361935,1.100379031,1.707998409,1.521489735,1.535353519,1.183742188,3.553557978,-1.929445231,1.396759928,1.525948091,-0.133262571,0.117196365,1.365504202,0.586676873,2.127225076,-12.87053293,0
172,1.192080828,1.325519734,1.47880717,2.120513875,0.676963393,1.639710071,1.050023465,1.56576077,-0.488566341,0.160215822,0.148122994,-0.461949483,2.726800424,1.575369157,-0.792022948,0.399801362,1.558016735,1.464447751,53.20289142,1
2222,1.411779703,1.081066107,1.260800464,0.921528168,0.911975875,1.328863289,1.458771478,1.451176847,-0.575839332,1.052588349,4.475532135,0.925220357,2.409143139,-0.634449334,-1.249083651,-1.509294098,0.121390267,1.621921024,41.50075588,1
1549,1.253379519,0.154437997,1.238623938,0.771768117,1.108165892,0.93368732,1.173208791,1.289806552,-2.298926497,3.686576592,2.557946952,-0.409235744,0.299125766,2.318536689,0.214276397,0.950775643,-0.083555164,0.673527015,-8.194415072,0
77,1.151919125,0.343369097,1.219584163,1.041482737,0.893534255,1.164342425,0.648767772,1.192671241,-0.901126272,1.487883576,1.973986276,0.586109203,-0.157838579,0.262281625,1.417297649,3.948964963,1.737196895,0.307003793,-8.450699926,0
2029,2.05492232,1.101767768,1.8725162,0.929803757,1.382450072,1.722939932,1.872131116,1.636580599,0.793099019,1.925339008,1.440920977,0.909811216,0.106055844,2.030237967,2.639065613,-1.028216584,1.707038512,-1.948336647,-15.57879856,0
587,1.311301114,1.067402065,0.281807967,0.838299805,0.559547614,0.615978148,1.082429759,0.873771033,4.102602158,2.435795818,2.074990895,0.759182502,-0.303525929,3.427701655,0.340231892,1.842377419,-1.633719753,1.823459522,-10.04092737,0
528,1.339891434,1.493124168,1.557129865,1.139812998,0.52765676,1.004786184,0.350267337,0.839454777,2.893844002,-0.562136981,2.65757019,2.465139418,-0.755930258,0.450170661,0.355666378,0.341200342,-0.953499538,-0.986708711,24.57932741,1
1589,1.042283902,0.825478417,0.724191419,0.632015156,0.44542274,0.14574009,1.158900611,0.76593001,-1.497490635,2.050543364,2.398819148,3.430692537,1.012902773,0.241574197,0.735611594,1.737551242,0.8406992,2.053397072,-8.97487729,0
2116,1.939183531,0.722460545,0.937775201,0.430005025,0.372346995,0.309837294,1.147706988,1.625431342,-1.805865952,0.432321747,0.898579335,0.538491396,1.544038657,-0.140427695,0.857250896,3.3903443,0.660586971,0.745165165,-12.70454815,0
421,1.119177992,1.305933187,0.673641008,1.85885993,0.93936784,1.073548055,1.42301591,0.867697754,-1.791572221,0.483826618,2.456921932,0.779148031,1.146745614,1.221065656,0.821308684,0.582599998,0.945453459,0.371942819,-11.11930035,0
804,0.939196127,0.744606092,0.944959332,1.722453171,1.877248807,0.943841132,1.498108517,1.146520929,1.213527522,3.158592994,0.521250115,-0.274553533,-0.052633646,5.009410505,3.609277577,-1.096762791,-1.677568014,-1.04656738,-9.681568175,0
1429,1.33908157,0.766994858,1.432730681,0.270109249,0.62225503,1.862782259,0.951891121,0.473880278,0.649521963,0.845609408,3.205273302,4.236246953,-0.847439144,0.938871046,-0.064475844,3.008286416,3.332759043,1.925208712,24.77646358,1
1770,0.451684312,0.589323294,0.975549869,0.508497641,0.803533071,1.140257607,1.230427972,1.177826977,1.70336592,-2.273736619,0.263801662,1.053368498,0.982425949,1.376865406,1.256083368,1.504059046,-2.014075687,0.56179754,-5.137588757,0
270,0.715570316,0.776902261,1.3212331,0.914325007,1.525002653,0.639184484,1.284539272,0.605242219,-0.001518275,2.671519274,1.109182849,0.385713928,3.033782658,-0.123199957,-0.426051672,0.958439108,1.364744286,0.873802083,28.0995604,1
335,0.884191882,0.864475321,1.450154599,0.501027188,0.606083134,1.151760524,1.052660344,0.623619857,-0.635477993,-1.416773325,0.652205473,1.09943331,0.91832233,-0.504227376,-2.500103604,0.05752827,-0.970785722,0.200373536,-6.76582844,0
768,1.260264277,1.559300124,1.555096496,1.424792973,1.718541259,1.434183521,1.770124219,2.169865521,0.505150017,1.648862371,1.476895576,-0.262162042,1.26266214,-0.572497422,0.22922214,-0.530324267,0.873458732,0.415876852,-12.87400659,0
1903,1.137786844,1.108200977,0.815112182,0.418408183,0.425641228,0.664937178,1.161871437,0.991098102,-0.755887268,1.004830545,1.170171164,1.014313705,2.563896868,-1.508060061,1.962165952,0.788688606,-0.374425425,-0.850461835,16.62249839,1
491,0.356641958,0.633039505,0.273608977,0.750473665,0.06495911,0.207769511,0.308578713,0.728733516,0.799164657,0.885488878,3.4238788,-0.895182494,3.278366626,1.236386929,1.42822985,1.336300823,1.722223079,1.371247564,4.220986692,1
1676,0.405841256,0.286599902,0.716188138,0.264625702,0.157061857,0.211019672,-0.314413742,-0.079704334,2.977883121,-1.196914399,1.952126562,-0.089191841,1.612720718,1.154428698,1.660794129,-0.775339851,2.222610541,-0.465520411,-3.102633271,0
1604,1.041290413,1.733508326,1.624298767,1.470238237,1.085390026,1.780985483,0.525435067,1.284924966,-0.754123195,0.424013899,3.905921111,-0.308305083,1.582545783,3.00847011,1.141543208,0.988928154,-0.719219464,0.717090653,-14.38342419,0
2171,0.637171634,0.587493054,1.735471255,0.634345033,0.307125639,0.188093741,0.600318365,-0.022210089,-0.096216732,1.201256679,4.286472095,0.419683764,2.336459349,-0.947442468,-1.010398279,-2.483629718,0.315060137,-1.174285914,-8.702001117,0
1834,1.810609327,1.408028563,1.151737557,1.540657956,1.72761793,1.238823148,1.199759102,0.742015395,3.109327617,-0.971261523,0.540577204,0.148901638,2.121759133,0.72871377,1.606437774,-0.286477554,0.599640658,1.355192309,-14.76205996,0
2148,1.717209209,1.21963152,1.931290952,0.866992236,1.158350054,1.372798808,1.516919197,1.563061484,2.04643872,-0.789499873,-0.806107059,1.240316801,-1.346126976,0.397467329,0.777208285,-0.994459056,-0.490133712,-0.039323505,-13.69961673,0
927,1.429228804,1.488272705,1.172493336,1.281247363,1.680472409,1.131404821,1.074821469,0.797039227,2.620401562,-0.197797581,-1.610125877,1.447567193,1.621837962,-1.573599911,3.386699638,0.668546068,0.957181163,0.090838529,41.53651441,1
